sysName,serviceName,releases,codeSize,entityNum,entityAttributeNum,aveEntityAttribute,controllerNum,interfaceNum,abstractClassNum,serviceClassNum,dtoObjectNum,APINum,APIVersionNum,maxParaNum,serviceImplCallNum,maxServiceCall,serviceCallPer,maxServiceCalled,serviceCalledPer,chatty
train-ticket,ts-basic-service,v0.1.0,494,9,40,4.444444444,1,1,0,1,0,3,1,2,2,2,0.108108108,2,0.027027027,0
train-ticket,ts-preserve-other-service,v1.0.0,490,0,0,0,1,1,0,1,0,2,1,2,1,1,0.268292683,0,0,0
train-ticket,ts-preserve-service,v1.0.0,490,0,0,0,1,1,0,1,0,2,1,2,1,1,0.268292683,0,0,0
train-ticket,ts-wait-order-service,v1.0.0,487,3,25,8.333333333,1,2,0,1,0,4,1,2,3,0,0,0,0,0
train-ticket,ts-food-map-service,0.0.3,483,3,12,4,2,3,0,1,0,6,1,2,5,0,0,1,0.027027027,0
train-ticket,ts-execute-service,0.0.3,478,3,20,6.666666667,1,1,0,1,0,3,1,2,2,2,0.054054054,0,0,0
train-ticket,ts-food-service,0.0.1,477,3,11,3.666666667,1,2,0,1,0,7,0,2,6,1,0.083333333,1,0.055555556,0
train-ticket,ts-security-service,0.0.4,477,5,26,5.2,1,2,0,1,0,4,1,2,5,1,0.054054054,1,0.054054054,0
train-ticket,ts-food-service,0.0.4,473,6,26,4.333333333,1,2,0,1,0,4,1,5,6,2,0.081081081,1,0.054054054,0
train-ticket,ts-execute-service,0.0.2,472,3,20,6.666666667,1,1,0,1,0,3,1,2,2,2,0.054054054,0,0,0
train-ticket,ts-food-map-service,0.0.2,472,3,12,4,2,3,0,1,0,6,1,2,5,0,0,1,0.027027027,0
train-ticket,ts-security-service,v0.2.0,471,5,26,5.2,1,2,0,1,0,4,1,2,5,1,0.052631579,1,0.052631579,0
train-ticket,ts-security-service,v0.2.1,471,5,26,5.2,1,2,0,1,0,4,1,2,5,1,0.052631579,1,0.052631579,0
train-ticket,ts-travel-plan-service,v1.0.0,468,3,18,6,1,1,0,1,0,5,1,2,4,3,0.12195122,0,0,0
train-ticket,ts-assurance-service,0.0.3,466,4,14,3.5,1,2,0,1,0,8,1,4,8,0,0,1,0.054054054,0
train-ticket,ts-security-service,0.1.0,466,5,26,5.2,1,2,0,1,0,4,1,2,5,1,0.054054054,1,0.054054054,0
train-ticket,ts-security-service,v0.1.0,466,5,26,5.2,1,2,0,1,0,4,1,2,5,1,0.054054054,1,0.054054054,0
train-ticket,ts-assurance-service,0.0.2,462,4,14,3.5,1,2,0,1,0,8,1,4,8,0,0,1,0.054054054,0
train-ticket,ts-food-service,0.1.0,460,6,26,4.333333333,1,2,0,1,0,4,1,5,6,2,0.081081081,1,0.054054054,0
train-ticket,ts-food-service,v0.1.0,460,6,26,4.333333333,1,2,0,1,0,4,1,5,6,2,0.081081081,1,0.054054054,0
train-ticket,ts-assurance-service,v1.0.0,451,4,14,3.5,1,2,0,1,0,8,1,4,8,0,0,1,0.048780488,0
train-ticket,ts-user-service,v1.0.0,449,1,7,7,1,2,0,1,3,5,1,2,6,2,0.024390244,4,0.097560976,0
train-ticket,ts-notification-service,0.0.3,448,2,19,9.5,1,1,0,1,0,5,1,2,4,0,0,1,0.081081081,0
train-ticket,ts-cancel-service,v1.0.0,441,3,5,1.666666667,1,1,0,1,0,3,1,3,2,2,0.12195122,0,0,0
train-ticket,ts-notification-service,0.0.2,437,2,19,9.5,1,1,0,1,0,5,1,2,4,0,0,1,0.081081081,0
train-ticket,ts-food-delivery-service,v1.0.0,434,5,21,4.2,1,2,0,1,0,9,1,2,8,1,0.024390244,0,0,0
train-ticket,ts-price-service,0.0.3,430,2,9,4.5,1,2,0,1,0,3,1,3,5,0,0,1,0.054054054,0
train-ticket,ts-seat-service,0.0.1,429,3,9,3,1,1,0,1,0,3,0,2,2,4,0.138888889,1,0.166666667,0
train-ticket,ts-route-service,0.0.3,429,2,10,5,1,2,0,1,0,4,1,3,5,0,0,2,0.135135135,0
train-ticket,ts-basic-service,0.0.1,426,4,18,4.5,1,1,0,1,0,3,1,2,2,1,0.111111111,1,0.027777778,0
train-ticket,ts-route-service,v1.0.0,425,2,10,5,1,2,0,1,0,5,1,3,6,0,0,3,0.170731707,0
train-ticket,ts-price-service,0.0.2,424,2,9,4.5,1,2,0,1,0,3,1,3,5,0,0,1,0.054054054,0
train-ticket,ts-route-service,0.0.2,424,2,10,5,1,2,0,1,0,4,1,3,5,0,0,2,0.135135135,0
train-ticket,ts-assurance-service,v0.2.0,424,4,14,3.5,1,2,0,1,0,8,1,4,8,0,0,1,0.052631579,0
train-ticket,ts-assurance-service,v0.2.1,424,4,14,3.5,1,2,0,1,0,8,1,4,8,0,0,1,0.052631579,0
train-ticket,ts-ticketinfo-service,0.0.2,423,6,25,4.166666667,1,1,0,1,0,3,1,2,2,2,0.027027027,2,0.135135135,0
train-ticket,ts-food-map-service,v0.2.0,423,3,12,4,2,3,0,1,0,6,1,2,5,0,0,1,0.026315789,0
train-ticket,ts-food-map-service,v0.2.1,423,3,12,4,2,3,0,1,0,6,1,2,5,0,0,1,0.026315789,0
train-ticket,ts-admin-travel-service,v0.2.0,421,7,33,4.714285714,1,1,0,1,0,3,1,2,4,2,0.052631579,0,0,0
train-ticket,ts-admin-travel-service,v0.2.1,421,7,33,4.714285714,1,1,0,1,0,3,1,2,4,2,0.052631579,0,0,0
train-ticket,ts-route-plan-service,v1.0.0,421,0,0,0,1,1,0,1,0,4,1,2,3,4,0.073170732,3,0.024390244,0
train-ticket,ts-station-service,v1.0.0,421,1,3,3,1,2,0,1,0,7,1,2,8,0,0,4,0.195121951,0
train-ticket,ts-contacts-service,0.0.3,418,2,8,4,1,2,0,1,0,6,1,2,7,0,0,1,0.081081081,0
train-ticket,ts-admin-travel-service,0.0.4,418,7,33,4.714285714,1,1,0,1,0,3,1,2,4,2,0.054054054,0,0,0
train-ticket,ts-food-map-service,0.0.4,417,3,12,4,2,3,0,1,0,6,1,2,5,0,0,1,0.027027027,0
train-ticket,ts-food-map-service,0.1.0,417,3,12,4,2,3,0,1,0,6,1,2,5,0,0,1,0.027027027,0
train-ticket,ts-food-map-service,v0.1.0,417,3,12,4,2,3,0,1,0,6,1,2,5,0,0,1,0.027027027,0
train-ticket,ts-contacts-service,0.0.2,414,2,8,4,1,2,0,1,0,6,1,2,7,0,0,1,0.081081081,0
train-ticket,ts-assurance-service,0.0.4,412,4,14,3.5,1,2,0,1,0,8,1,4,8,0,0,1,0.054054054,0
train-ticket,ts-assurance-service,0.1.0,412,4,14,3.5,1,2,0,1,0,8,1,4,8,0,0,1,0.054054054,0
train-ticket,ts-assurance-service,v0.1.0,412,4,14,3.5,1,2,0,1,0,8,1,4,8,0,0,1,0.054054054,0
train-ticket,ts-price-service,v1.0.0,411,1,5,5,1,2,0,1,0,4,1,3,6,0,0,4,0.048780488,0
train-ticket,ts-train-service,v1.0.0,404,1,5,5,1,2,0,1,0,4,1,2,7,0,0,4,0.170731707,0
train-ticket,ts-ticketinfo-service,0.0.3,403,6,25,4.166666667,1,1,0,1,0,3,1,2,2,2,0.027027027,2,0.135135135,0
train-ticket,ts-admin-travel-service,0.1.0,402,7,33,4.714285714,1,1,0,1,0,3,1,2,4,2,0.054054054,0,0,0
train-ticket,ts-admin-travel-service,v0.1.0,402,7,33,4.714285714,1,1,0,1,0,3,1,2,4,2,0.054054054,0,0,0
train-ticket,ts-execute-service,v0.2.0,400,3,20,6.666666667,1,1,0,1,0,3,1,2,2,2,0.052631579,0,0,0
train-ticket,ts-execute-service,v0.2.1,400,3,20,6.666666667,1,1,0,1,0,3,1,2,2,2,0.052631579,0,0,0
train-ticket,ts-execute-service,0.0.4,398,3,20,6.666666667,1,1,0,1,0,3,1,2,2,2,0.054054054,0,0,0
train-ticket,ts-admin-order-service,0.0.4,397,3,20,6.666666667,1,1,0,1,0,3,1,3,4,1,0.054054054,0,0,0
train-ticket,ts-price-service,v0.2.0,394,2,9,4.5,1,2,0,1,0,3,1,3,5,0,0,1,0.052631579,0
train-ticket,ts-price-service,v0.2.1,394,2,9,4.5,1,2,0,1,0,3,1,3,5,0,0,1,0.052631579,0
train-ticket,ts-station-service,v0.2.0,393,1,3,3,1,2,0,1,0,6,1,2,8,0,0,2,0.263157895,0
train-ticket,ts-contacts-service,v1.0.0,392,2,8,4,1,2,0,1,0,6,1,2,7,0,0,4,0.073170732,0
train-ticket,ts-user-service,v0.2.0,390,1,7,7,1,2,0,1,3,5,1,2,6,0,0,2,0.105263158,0
train-ticket,ts-user-service,v0.2.1,390,1,7,7,1,2,0,1,3,5,1,2,6,0,0,2,0.105263158,0
train-ticket,ts-user-service,0.0.4,388,1,7,7,1,2,0,1,3,5,1,2,6,0,0,2,0.108108108,0
train-ticket,ts-contacts-service,v0.2.0,387,2,8,4,1,2,0,1,0,6,1,2,7,0,0,1,0.078947368,0
train-ticket,ts-contacts-service,v0.2.1,387,2,8,4,1,2,0,1,0,6,1,2,7,0,0,1,0.078947368,0
train-ticket,ts-station-service,0.0.2,386,1,3,3,1,2,0,1,0,6,1,2,8,0,0,2,0.27027027,0
train-ticket,ts-contacts-service,0.0.4,386,2,8,4,1,2,0,1,0,6,1,2,7,0,0,1,0.081081081,0
train-ticket,ts-admin-order-service,v0.2.0,386,3,20,6.666666667,1,1,0,1,0,3,1,3,4,1,0.052631579,0,0,0
train-ticket,ts-admin-order-service,v0.2.1,386,3,20,6.666666667,1,1,0,1,0,3,1,3,4,1,0.052631579,0,0,0
train-ticket,ts-admin-travel-service,v1.0.0,385,0,0,0,1,1,0,1,0,3,1,2,4,4,0.12195122,0,0,0
train-ticket,ts-contacts-service,0.1.0,384,2,8,4,1,2,0,1,0,6,1,2,7,0,0,1,0.081081081,0
train-ticket,ts-execute-service,0.1.0,384,3,20,6.666666667,1,1,0,1,0,3,1,2,2,2,0.054054054,0,0,0
train-ticket,ts-contacts-service,v0.1.0,384,2,8,4,1,2,0,1,0,6,1,2,7,0,0,1,0.081081081,0
train-ticket,ts-execute-service,v0.1.0,384,3,20,6.666666667,1,1,0,1,0,3,1,2,2,2,0.054054054,0,0,0
train-ticket,ts-price-service,0.0.4,382,2,9,4.5,1,2,0,1,0,3,1,3,5,0,0,1,0.054054054,0
train-ticket,ts-price-service,0.1.0,382,2,9,4.5,1,2,0,1,0,3,1,3,5,0,0,1,0.054054054,0
train-ticket,ts-price-service,v0.1.0,382,2,9,4.5,1,2,0,1,0,3,1,3,5,0,0,1,0.054054054,0
train-ticket,ts-route-service,v0.2.0,382,2,10,5,1,2,0,1,0,4,1,3,5,0,0,2,0.131578947,0
train-ticket,ts-route-service,v0.2.1,382,2,10,5,1,2,0,1,0,4,1,3,5,0,0,2,0.131578947,0
train-ticket,ts-user-service,0.0.2,379,1,7,7,1,2,0,1,3,5,1,2,6,0,0,2,0.108108108,0
train-ticket,ts-admin-order-service,0.1.0,379,3,20,6.666666667,1,1,0,1,0,3,1,3,4,1,0.054054054,0,0,0
train-ticket,ts-admin-order-service,v0.1.0,379,3,20,6.666666667,1,1,0,1,0,3,1,3,4,1,0.054054054,0,0,0
train-ticket,ts-consign-service,v1.0.0,378,4,26,6.5,1,2,0,1,0,5,1,2,5,2,0.024390244,1,0.048780488,0
train-ticket,ts-admin-order-service,0.0.3,377,3,20,6.666666667,1,1,0,1,0,3,1,3,4,1,0.054054054,0,0,0
train-ticket,ts-route-service,0.0.4,377,2,10,5,1,2,0,1,0,4,1,3,5,0,0,2,0.135135135,0
train-ticket,ts-route-service,0.1.0,377,2,10,5,1,2,0,1,0,4,1,3,5,0,0,2,0.135135135,0
train-ticket,ts-route-service,v0.1.0,377,2,10,5,1,2,0,1,0,4,1,3,5,0,0,2,0.135135135,0
train-ticket,ts-station-service,0.0.4,376,1,3,3,1,2,0,1,0,6,1,2,8,0,0,2,0.27027027,0
train-ticket,ts-station-service,0.1.0,376,1,3,3,1,2,0,1,0,6,1,2,8,0,0,2,0.27027027,0
train-ticket,ts-station-service,v0.1.0,376,1,3,3,1,2,0,1,0,6,1,2,8,0,0,2,0.27027027,0
train-ticket,ts-user-service,0.0.3,375,1,7,7,1,2,0,1,3,5,1,2,6,0,0,2,0.108108108,0
train-ticket,ts-user-service,0.1.0,375,1,7,7,1,2,0,1,3,5,1,2,6,0,0,2,0.108108108,0
train-ticket,ts-user-service,v0.1.0,375,1,7,7,1,2,0,1,3,5,1,2,6,0,0,2,0.108108108,0
train-ticket,ts-admin-order-service,0.0.2,372,3,20,6.666666667,1,1,0,1,0,3,1,3,4,1,0.054054054,0,0,0
train-ticket,ts-admin-user-service,0.0.3,357,4,20,5,1,1,0,1,1,2,1,2,4,2,0.027027027,0,0,0
train-ticket,ts-admin-user-service,0.0.2,355,4,20,5,1,1,0,1,1,2,1,2,4,2,0.027027027,0,0,0
train-ticket,ts-price-service,0.0.1,350,0,0,0,1,2,0,1,0,6,0,2,5,0,0,1,0.055555556,0
train-ticket,ts-consign-service,0.0.3,349,4,26,6.5,1,2,0,1,0,5,1,2,5,2,0.027027027,1,0.054054054,0
train-ticket,ts-consign-service,0.0.2,347,4,26,6.5,1,2,0,1,0,5,1,2,5,2,0.027027027,1,0.054054054,0
train-ticket,ts-consign-service,0.0.4,343,4,26,6.5,1,2,0,1,0,5,1,2,5,2,0.027027027,1,0.054054054,0
train-ticket,ts-security-service,v1.0.0,343,1,4,4,1,2,0,1,0,4,1,2,5,1,0.048780488,1,0.048780488,0
train-ticket,ts-contacts-service,0.0.1,342,1,2,2,1,2,0,1,0,8,0,4,7,1,0.027777778,1,0.083333333,0
train-ticket,ts-consign-service,v0.2.0,338,4,26,6.5,1,2,0,1,0,5,1,2,5,2,0.026315789,1,0.052631579,0
train-ticket,ts-consign-service,v0.2.1,338,4,26,6.5,1,2,0,1,0,5,1,2,5,2,0.026315789,1,0.052631579,0
train-ticket,ts-notification-service,0.0.4,335,2,19,9.5,1,1,0,1,0,5,1,2,4,0,0,1,0.081081081,0
train-ticket,ts-notification-service,0.1.0,335,2,19,9.5,1,1,0,1,0,5,1,2,4,0,0,1,0.081081081,0
train-ticket,ts-notification-service,v0.1.0,335,2,19,9.5,1,1,0,1,0,5,1,2,4,0,0,1,0.081081081,0
train-ticket,ts-admin-user-service,v0.2.0,332,4,20,5,1,1,0,1,1,2,1,2,4,2,0.026315789,0,0,0
train-ticket,ts-admin-user-service,v0.2.1,332,4,20,5,1,1,0,1,1,2,1,2,4,2,0.026315789,0,0,0
train-ticket,ts-consign-service,0.1.0,327,4,26,6.5,1,2,0,1,0,5,1,2,5,2,0.027027027,1,0.054054054,0
train-ticket,ts-consign-service,v0.1.0,327,4,26,6.5,1,2,0,1,0,5,1,2,5,2,0.027027027,1,0.054054054,0
train-ticket,ts-station-food-service,v1.0.0,327,1,7,7,1,2,0,1,0,4,1,2,4,0,0,1,0.048780488,0
train-ticket,ts-security-service,0.0.1,324,2,6,3,1,2,0,1,0,6,0,2,5,1,0.055555556,1,0.055555556,0
train-ticket,ts-admin-user-service,0.0.4,322,4,20,5,1,1,0,1,1,2,1,2,4,2,0.027027027,0,0,0
train-ticket,ts-train-service,0.0.3,319,1,4,4,1,2,0,1,0,3,1,2,5,0,0,1,0.108108108,0
train-ticket,ts-train-service,v0.2.0,318,1,4,4,1,2,0,1,0,3,1,2,5,0,0,1,0.105263158,0
train-ticket,ts-train-service,v0.2.1,318,1,4,4,1,2,0,1,0,3,1,2,5,0,0,1,0.105263158,0
train-ticket,ts-ticketinfo-service,0.0.4,317,6,25,4.166666667,1,1,0,1,0,3,1,2,2,2,0.027027027,2,0.135135135,0
train-ticket,ts-train-service,0.0.2,316,1,4,4,1,2,0,1,0,3,1,2,5,0,0,1,0.108108108,0
train-ticket,ts-execute-service,0.0.1,314,1,2,2,1,1,0,1,0,3,0,2,2,1,0.055555556,0,0,0
train-ticket,ts-notification-service,0.0.1,308,1,9,9,1,1,0,1,0,5,0,2,4,0,0,1,0.083333333,0
train-ticket,ts-ticketinfo-service,v0.2.0,308,6,25,4.166666667,1,1,0,1,0,3,1,2,2,2,0.026315789,2,0.131578947,0
train-ticket,ts-ticketinfo-service,v0.2.1,308,6,25,4.166666667,1,1,0,1,0,3,1,2,2,2,0.026315789,2,0.131578947,0
train-ticket,ts-admin-user-service,0.1.0,304,4,20,5,1,1,0,1,1,2,1,2,4,2,0.027027027,0,0,0
train-ticket,ts-admin-user-service,v0.1.0,304,4,20,5,1,1,0,1,1,2,1,2,4,2,0.027027027,0,0,0
train-ticket,ts-ticketinfo-service,0.1.0,303,6,25,4.166666667,1,1,0,1,0,3,1,2,2,2,0.027027027,2,0.135135135,0
train-ticket,ts-ticketinfo-service,v0.1.0,303,6,25,4.166666667,1,1,0,1,0,3,1,2,2,2,0.027027027,2,0.135135135,0
train-ticket,ts-seat-service,v1.0.0,298,0,0,0,1,1,0,1,0,3,1,2,2,2,0.073170732,1,0.146341463,0
train-ticket,ts-ticketinfo-service,0.0.1,297,4,16,4,1,1,0,1,0,3,1,2,2,1,0.027777778,1,0.138888889,0
train-ticket,ts-train-service,0.0.4,297,1,4,4,1,2,0,1,0,3,1,2,5,0,0,1,0.108108108,0
train-ticket,ts-train-service,0.1.0,297,1,4,4,1,2,0,1,0,3,1,2,5,0,0,1,0.108108108,0
train-ticket,ts-train-service,v0.1.0,297,1,4,4,1,2,0,1,0,3,1,2,5,0,0,1,0.108108108,0
train-ticket,ts-payment-service,v1.0.0,296,2,7,3.5,1,3,0,1,0,3,1,2,3,0,0,2,0.024390244,0
train-ticket,ts-consign-price-service,0.0.3,289,1,6,6,1,2,0,1,0,5,1,3,4,0,0,2,0.027027027,0
train-ticket,ts-config-service,v1.0.0,288,1,3,3,1,2,0,1,0,3,1,2,5,0,0,4,0.048780488,0
train-ticket,ts-admin-order-service,0.0.1,284,1,2,2,1,1,0,1,0,5,0,2,4,1,0.055555556,0,0,0
train-ticket,ts-route-service,0.0.1,283,0,0,0,1,2,0,1,0,4,1,3,5,0,0,2,0.138888889,0
train-ticket,ts-verification-code-service,v1.0.0,283,0,0,0,1,1,0,1,0,2,1,4,2,0,0,1,0.024390244,0
train-ticket,ts-payment-service,0.0.3,282,2,6,3,1,3,0,1,0,3,1,2,3,0,0,1,0.027027027,0
train-ticket,ts-config-service,v0.2.0,282,1,3,3,1,2,0,1,0,3,1,2,5,0,0,1,0.052631579,0
train-ticket,ts-config-service,v0.2.1,282,1,3,3,1,2,0,1,0,3,1,2,5,0,0,1,0.052631579,0
train-ticket,ts-admin-order-service,v1.0.0,281,0,0,0,1,1,0,1,0,3,1,3,4,4,0.048780488,0,0,0
train-ticket,ts-assurance-service,0.0.1,279,0,0,0,1,2,0,1,0,9,0,4,8,1,0.027777778,1,0.055555556,0
train-ticket,ts-config-service,0.0.3,278,1,3,3,1,2,0,1,0,3,1,2,5,0,0,1,0.054054054,0
train-ticket,ts-execute-service,v1.0.0,278,0,0,0,1,1,0,1,0,3,1,2,2,2,0.048780488,0,0,0
train-ticket,ts-consign-price-service,0.0.2,277,1,6,6,1,2,0,1,0,5,1,3,4,0,0,2,0.027027027,0
train-ticket,ts-consign-price-service,v1.0.0,275,1,6,6,1,2,0,1,0,5,1,3,4,0,0,2,0.024390244,0
train-ticket,ts-config-service,0.0.2,274,1,3,3,1,2,0,1,0,3,1,2,5,0,0,1,0.054054054,0
train-ticket,ts-payment-service,0.0.2,274,2,6,3,1,3,0,1,0,3,1,2,3,0,0,1,0.027027027,0
train-ticket,ts-train-food-service,v1.0.0,274,1,3,3,1,2,0,1,0,3,1,2,2,0,0,1,0.024390244,0
train-ticket,ts-verification-code-service,0.0.3,272,0,0,0,1,1,0,1,0,2,1,4,2,0,0,1,0.027027027,0
train-ticket,ts-verification-code-service,0.0.4,272,0,0,0,1,1,0,1,0,2,1,4,2,0,0,1,0.027027027,0
train-ticket,ts-verification-code-service,v0.2.0,272,0,0,0,1,1,0,1,0,2,1,4,2,0,0,1,0.026315789,0
train-ticket,ts-verification-code-service,v0.2.1,272,0,0,0,1,1,0,1,0,2,1,4,2,0,0,1,0.026315789,0
train-ticket,ts-station-service,0.0.1,270,0,0,0,1,2,0,1,0,11,0,2,10,0,0,1,0.277777778,0
train-ticket,ts-consign-service,0.0.1,266,1,2,2,1,2,0,1,0,5,1,2,5,1,0.027777778,1,0.055555556,0
train-ticket,ts-verification-code-service,v0.1.0,266,0,0,0,1,1,0,1,0,2,1,4,2,0,0,1,0.027027027,0
train-ticket,ts-consign-price-service,v0.2.0,264,1,6,6,1,2,0,1,0,5,1,3,4,0,0,2,0.026315789,0
train-ticket,ts-consign-price-service,v0.2.1,264,1,6,6,1,2,0,1,0,5,1,3,4,0,0,2,0.026315789,0
train-ticket,ts-config-service,0.0.4,262,1,3,3,1,2,0,1,0,3,1,2,5,0,0,1,0.054054054,0
train-ticket,ts-config-service,0.1.0,261,1,3,3,1,2,0,1,0,3,1,2,5,0,0,1,0.054054054,0
train-ticket,ts-config-service,v0.1.0,261,1,3,3,1,2,0,1,0,3,1,2,5,0,0,1,0.054054054,0
train-ticket,ts-payment-service,v0.2.0,261,2,6,3,1,3,0,1,0,3,1,2,3,0,0,1,0.026315789,0
train-ticket,ts-payment-service,v0.2.1,261,2,6,3,1,3,0,1,0,3,1,2,3,0,0,1,0.026315789,0
train-ticket,ts-consign-price-service,0.0.4,257,1,6,6,1,2,0,1,0,5,1,3,4,0,0,2,0.027027027,0
train-ticket,ts-consign-price-service,0.1.0,257,1,6,6,1,2,0,1,0,5,1,3,4,0,0,2,0.027027027,0
train-ticket,ts-consign-price-service,v0.1.0,257,1,6,6,1,2,0,1,0,5,1,3,4,0,0,2,0.027027027,0
train-ticket,ts-admin-user-service,v1.0.0,257,0,0,0,1,1,0,1,1,2,1,2,4,4,0.024390244,0,0,0
train-ticket,ts-admin-route-service,0.0.3,256,2,11,5.5,1,1,0,1,0,3,1,2,3,2,0.027027027,0,0,0
train-ticket,ts-food-map-service,0.0.1,255,0,0,0,1,3,0,1,0,3,1,2,2,0,0,1,0.027777778,0
train-ticket,ts-admin-travel-service,0.0.1,252,2,5,2.5,1,1,0,1,0,5,0,2,4,2,0.055555556,0,0,0
train-ticket,ts-payment-service,0.0.4,252,2,6,3,1,3,0,1,0,3,1,2,3,0,0,1,0.027027027,0
train-ticket,ts-payment-service,0.1.0,252,2,6,3,1,3,0,1,0,3,1,2,3,0,0,1,0.027027027,0
train-ticket,ts-payment-service,v0.1.0,252,2,6,3,1,3,0,1,0,3,1,2,3,0,0,1,0.027027027,0
train-ticket,ts-admin-route-service,v1.0.0,234,0,0,0,1,1,0,1,0,3,1,2,3,3,0.048780488,0,0,0
train-ticket,ts-config-service,0.0.1,216,1,3,3,1,2,0,1,0,3,1,2,5,0,0,1,0.055555556,0
train-ticket,ts-train-service,0.0.1,211,0,0,0,1,2,0,1,0,3,1,2,5,0,0,1,0.111111111,0
train-ticket,ts-admin-route-service,0.0.4,209,2,11,5.5,1,1,0,1,0,3,1,2,3,2,0.027027027,0,0,0
train-ticket,ts-admin-route-service,v0.2.0,208,2,11,5.5,1,1,0,1,0,3,1,2,3,2,0.026315789,0,0,0
train-ticket,ts-admin-route-service,v0.2.1,208,2,11,5.5,1,1,0,1,0,3,1,2,3,2,0.026315789,0,0,0
train-ticket,ts-verification-code-service,0.0.2,204,0,0,0,1,1,0,1,0,2,1,4,2,0,0,1,0.027027027,0
train-ticket,ts-admin-route-service,0.1.0,192,2,11,5.5,1,1,0,1,0,3,1,2,3,2,0.027027027,0,0,0
train-ticket,ts-admin-route-service,v0.1.0,192,2,11,5.5,1,1,0,1,0,3,1,2,3,2,0.027027027,0,0,0
train-ticket,ts-admin-user-service,0.0.1,177,0,0,0,1,1,0,1,0,5,0,2,4,1,0.027777778,0,0,0
train-ticket,ts-consign-price-service,0.0.1,167,0,0,0,1,2,0,1,0,5,1,3,4,0,0,1,0.027777778,0
train-ticket,ts-admin-route-service,0.0.1,166,1,5,5,1,1,0,1,0,4,0,2,3,2,0.027777778,0,0,0
train-ticket,ts-auth-service,0.0.1,143,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0
train-ticket,ts-payment-service,0.0.1,142,0,0,0,1,3,0,1,0,3,1,2,3,0,0,1,0.027777778,0
train-ticket,ts-delivery-service,v1.0.0,123,1,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train-ticket,ts-delivery-service,v0.2.0,111,1,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train-ticket,ts-delivery-service,v0.2.1,111,1,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train-ticket,ts-gateway-service,v1.0.0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train-ticket,ts-verification-code-service,0.0.1,44,0,0,0,1,0,0,0,0,2,1,4,2,0,0,0,0,0
Vue-SpringCloud-Blog,blog-customer-user,newest,2816,2,14,7,9,12,0,1,0,191,0,6,80,28,0.9,1,0.1,1
Vue-SpringCloud-Blog,blog-provider-user-article,newest,2728,9,64,7.1,4,19,0,7,0,28,0,4,35,5,0.5,18,0.1,0
Vue-SpringCloud-Blog,blog-provider-user-pay,newest,2603,6,47,7.8,4,10,0,4,0,39,0,6,36,2,0.3,0,0,0
Vue-SpringCloud-Blog,blog-provider-user-member,newest,1539,1,10,10,1,4,0,1,0,15,0,2,10,18,0.2,1,0.1,1
Vue-SpringCloud-Blog,blog-provider-user-sign,newest,1297,5,39,7.8,1,9,0,4,0,14,0,2,22,5,0.1,2,0.1,0
Vue-SpringCloud-Blog,blog-provider-user-security,newest,1291,3,16,5.3,4,6,0,5,0,30,0,5,44,0,0,18,0.2,0
Vue-SpringCloud-Blog,blog-provider-user,newest,503,2,15,7.5,2,5,0,2,0,9,0,3,7,1,0.1,5,0.1,0
Vue-SpringCloud-Blog,blog-provider-user-message,newest,487,3,24,8,1,4,0,1,0,6,0,4,5,0,0,1,0.2,0
Vue-SpringCloud-Blog,blog-provider-user-es,newest,408,3,17,5.7,1,1,0,1,0,5,0,4,5,0,0,2,0.2,0
Vue-SpringCloud-Blog,blog-provider-user-upload,newest,373,2,13,6.5,1,5,0,3,0,3,0,3,3,0,0,3,0.1,0
yougou-mall,yougou-mall-product,newest,1738,8,41,5.125,11,16,0,8,7,27,0,6,29,0,0,1,0.125,0
yougou-mall,yougou-mall-user,newest,1079,4,34,8.5,6,8,0,4,5,19,0,6,21,4,0.25,1,0.125,0
yougou-mall,yougou-mall-payment,newest,888,4,25,6.25,4,8,0,4,2,10,0,5,9,0,0,0,0,0
yougou-mall,yougou-mall-order,newest,868,3,34,11.33333333,2,6,0,3,3,9,0,4,13,1,0.125,1,0.125,0
yougou-mall,yougou-mall-auth,newest,501,1,9,9,2,2,0,1,2,8,0,4,8,1,0.125,4,0.125,0
yougou-mall,yougou-mall-platform,newest,457,2,9,4.5,5,4,0,2,2,10,0,5,10,0,0,0,0,0
yougou-mall,yougou-mall-extra,newest,354,0,0,0,3,0,0,0,0,5,0,2,0,0,0,0,0,0
yougou-mall,yougou-mall-search,newest,338,0,0,0,1,0,0,0,0,1,0,8,0,0,0,0,0,0
goodsKill,chat-provider,v2.7.0,348,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
goodsKill,chat-provider,v2.7.4,348,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
goodsKill,seata,v2.7.4,348,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
goodsKill,goodskill-seata,v2.7.0,36,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
